Id,MeterNumber,flow,Flow Rate,Total Flow,Meter Local Time,CreatedDate
15324,19240546,0.264,1.039,14026.212,10/31/22 19:36,10/31/22 23:36
16575,19240550,0.528,1.62,12354.796,10/31/22 19:37,10/31/22 23:37
15325,19240546,0.265,1.03,14026.477,10/31/22 19:37,10/31/22 23:37
16576,19240550,0.265,1.603,12355.061,10/31/22 19:37,10/31/22 23:37
16577,19240550,0.264,0.052,12355.324,10/31/22 19:37,10/31/22 23:37
16578,19240550,0,0.532,12355.324,10/31/22 19:37,10/31/22 23:37
16579,19240550,0.265,0,12355.589,10/31/22 19:37,10/31/22 23:37
23006,19240663,0,2.024,12646.706,10/31/22 19:38,10/31/22 23:38
23007,19240663,0.528,2.052,12647.234,10/31/22 19:38,10/31/22 23:38
19451,19240543,2.906,0,20486.803,10/31/22 19:38,10/31/22 23:38
23008,19240663,0.265,2.038,12647.499,10/31/22 19:38,10/31/22 23:38
20420,19240548,1.322,0,25585.852,10/31/22 19:38,10/31/22 23:38
23009,19240663,0.528,2.032,12648.027,10/31/22 19:38,10/31/22 23:38
23010,19240663,0.264,1.771,12648.291,10/31/22 19:38,10/31/22 23:38
23011,19240663,0,0,12648.291,10/31/22 19:39,10/31/22 23:39
23012,19240663,0.265,2.657,12648.556,10/31/22 19:40,10/31/22 23:40
23013,19240663,0.528,0,12649.084,10/31/22 19:41,10/31/22 23:41
14049,19240446,0,1.462,9631.183,10/31/22 19:41,10/31/22 23:41
15326,19240546,4.227,0.906,14030.703,10/31/22 19:41,10/31/22 23:41
36641,19240551,0,2.077,22006.584,10/31/22 19:43,10/31/22 23:43
14050,19240446,1.321,0,9632.504,10/31/22 19:44,10/31/22 23:44
36642,19240551,0.264,0,22006.848,10/31/22 19:44,10/31/22 23:44
2582,20238153,0.663,3.741,2171.218,10/31/22 19:44,10/31/22 23:44
23014,19240663,0,2.011,12649.084,10/31/22 19:44,10/31/22 23:44
23015,19240663,0,2.041,12649.084,10/31/22 19:44,10/31/22 23:44
23016,19240663,0.264,2.028,12649.348,10/31/22 19:44,10/31/22 23:44
23017,19240663,0.265,2.038,12649.612,10/31/22 19:45,10/31/22 23:45
23018,19240663,0.792,2.05,12650.404,10/31/22 19:45,10/31/22 23:45
23019,19240663,0.793,2.074,12651.197,10/31/22 19:46,10/31/22 23:46
23020,19240663,1.057,3.221,12652.254,10/31/22 19:46,10/31/22 23:46
36643,19240551,0,1.23,22006.848,10/31/22 19:47,10/31/22 23:47
23021,19240663,0.792,1.325,12653.046,10/31/22 19:47,10/31/22 23:47
23022,19240663,0.793,1.316,12653.839,10/31/22 19:47,10/31/22 23:47
23023,19240663,0.264,1.325,12654.103,10/31/22 19:48,10/31/22 23:48
23024,19240663,0.265,0,12654.367,10/31/22 19:48,10/31/22 23:48
15327,19240546,6.076,0.817,14036.779,10/31/22 19:50,10/31/22 23:50
36644,19240551,0.793,0,22007.641,10/31/22 19:50,10/31/22 23:50
28264,19240542,0,1.621,17623.178,10/31/22 19:50,10/31/22 23:50
28265,19240542,1.057,0,17624.234,10/31/22 19:51,10/31/22 23:51
15328,19240546,2.113,0.819,14038.893,10/31/22 19:53,10/31/22 23:53
15329,19240546,1.057,0.808,14039.949,10/31/22 19:54,10/31/22 23:54
16580,19240550,0.264,1.888,12355.853,10/31/22 19:56,10/31/22 23:56
23025,19240663,0,0.188,12654.367,10/31/22 19:56,10/31/22 23:56
23026,19240663,0.264,0.125,12654.631,10/31/22 19:56,10/31/22 23:56
23027,19240663,0,2.385,12654.631,10/31/22 19:56,10/31/22 23:56
13348,19240447,0,0.054,12873.895,10/31/22 19:56,10/31/22 23:56
16581,19240550,1.057,0,12356.909,10/31/22 19:56,10/31/22 23:56
23028,19240663,0.528,2.65,12655.159,10/31/22 19:56,10/31/22 23:56
23029,19240663,0.793,2.417,12655.952,10/31/22 19:57,10/31/22 23:57
23030,19240663,0.265,0,12656.217,10/31/22 19:57,10/31/22 23:57
15330,19240546,2.378,0.633,14042.327,10/31/22 19:57,10/31/22 23:57
15331,19240546,0,0,14042.327,10/31/22 19:57,10/31/22 23:57
23031,19240663,0,0.177,12656.217,10/31/22 19:57,10/31/22 23:57
23032,19240663,0,0.173,12656.217,10/31/22 19:57,10/31/22 23:57
23033,19240663,0,0.158,12656.217,10/31/22 19:57,10/31/22 23:57
24567,19240653,0.264,2.335,16824.322,10/31/22 19:57,10/31/22 23:57
23034,19240663,0,0.383,12656.217,10/31/22 19:58,10/31/22 23:58
24568,19240653,1.32,0,16825.643,10/31/22 19:58,10/31/22 23:58
13151,19240545,0,2.642,22251.207,10/31/22 19:58,10/31/22 23:58
23035,19240663,0,0.38,12656.217,10/31/22 19:58,10/31/22 23:58
23036,19240663,0.264,0.383,12656.48,10/31/22 19:58,10/31/22 23:58
16582,19240550,0.265,1.537,12357.174,10/31/22 19:59,10/31/22 23:59
23037,19240663,0,0.373,12656.48,10/31/22 19:59,10/31/22 23:59
13152,19240545,1.057,0,22252.264,10/31/22 19:59,10/31/22 23:59
16583,19240550,0.264,0,12357.438,10/31/22 19:59,10/31/22 23:59
22791,19240660,0.264,0,32451.945,10/31/22 19:59,10/31/22 23:59
23038,19240663,0,0.376,12656.48,10/31/22 19:59,10/31/22 23:59
23039,19240663,0.528,0.371,12657.009,10/31/22 20:00,11/1/22 0:00
23040,19240663,0.265,0.372,12657.273,10/31/22 20:01,11/1/22 0:01
23041,19240663,0,0.37,12657.273,10/31/22 20:01,11/1/22 0:01
23042,19240663,0.264,0.366,12657.537,10/31/22 20:01,11/1/22 0:01
15332,19240546,0.792,0.786,14043.119,10/31/22 20:01,11/1/22 0:01
23043,19240663,0,0.371,12657.537,10/31/22 20:02,11/1/22 0:02
23044,19240663,0,0.368,12657.537,10/31/22 20:02,11/1/22 0:02
15333,19240546,0,0,14043.119,10/31/22 20:02,11/1/22 0:02
23045,19240663,0.265,0.369,12657.802,10/31/22 20:02,11/1/22 0:02
23046,19240663,0,0.361,12657.802,10/31/22 20:03,11/1/22 0:03
15334,19240546,0.265,1.897,14043.384,10/31/22 20:03,11/1/22 0:03
23047,19240663,0.264,0.372,12658.065,10/31/22 20:03,11/1/22 0:03
15335,19240546,0.264,0,14043.647,10/31/22 20:03,11/1/22 0:03
23048,19240663,0,0.375,12658.065,10/31/22 20:03,11/1/22 0:03
23049,19240663,0.265,0,12658.33,10/31/22 20:04,11/1/22 0:04
15320,19240547,0,0.212,9335.046,10/31/22 20:04,11/1/22 0:04
15321,19240547,0,0.095,9335.046,10/31/22 20:04,11/1/22 0:04
15322,19240547,0,0.092,9335.046,10/31/22 20:05,11/1/22 0:05
15336,19240546,0.793,0,14044.44,10/31/22 20:05,11/1/22 0:05
36645,19240551,0,1.784,22007.641,10/31/22 20:05,11/1/22 0:05
36646,19240551,0,0,22007.641,10/31/22 20:05,11/1/22 0:05
15323,19240547,0,0.094,9335.046,10/31/22 20:05,11/1/22 0:05
15337,19240546,0,0.878,14044.44,10/31/22 20:05,11/1/22 0:05
15324,19240547,0,0.093,9335.046,10/31/22 20:05,11/1/22 0:05
15338,19240546,0,0,14044.44,10/31/22 20:05,11/1/22 0:05
15325,19240547,0,0.096,9335.046,10/31/22 20:05,11/1/22 0:05
15339,19240546,0,0.05,14044.44,10/31/22 20:05,11/1/22 0:05
15340,19240546,0,0,14044.44,10/31/22 20:05,11/1/22 0:05
15326,19240547,0,0.096,9335.046,10/31/22 20:05,11/1/22 0:05
13153,19240545,0.266,1.714,22252.529,10/31/22 20:06,11/1/22 0:06
15327,19240547,0.265,0.092,9335.311,10/31/22 20:06,11/1/22 0:06
15328,19240547,0,0.094,9335.311,10/31/22 20:06,11/1/22 0:06
15329,19240547,0,0.096,9335.311,10/31/22 20:06,11/1/22 0:06
15330,19240547,0,0.092,9335.311,10/31/22 20:06,11/1/22 0:06
13154,19240545,1.584,2.125,22254.113,10/31/22 20:07,11/1/22 0:07
24569,19240653,0,0.045,16825.643,10/31/22 20:07,11/1/22 0:07
15331,19240547,0,0.09,9335.311,10/31/22 20:07,11/1/22 0:07
15332,19240547,0,0.092,9335.311,10/31/22 20:07,11/1/22 0:07
13349,19240447,0,0,12873.895,10/31/22 20:08,11/1/22 0:08
24570,19240653,0.264,0.286,16825.906,10/31/22 20:09,11/1/22 0:09
7885,19240654,1.849,0,11711.009,10/31/22 20:10,11/1/22 0:10
23050,19240663,0,0.472,12658.33,10/31/22 20:10,11/1/22 0:10
23051,19240663,0,0.47,12658.33,10/31/22 20:11,11/1/22 0:11
23052,19240663,0,0,12658.33,10/31/22 20:11,11/1/22 0:11
18391,19240443,16.379,0,17816.553,10/31/22 20:12,11/1/22 0:12
15341,19240546,0.792,1.855,14045.232,10/31/22 20:13,11/1/22 0:13
15342,19240546,0.265,1.814,14045.497,10/31/22 20:13,11/1/22 0:13
15343,19240546,0.264,0,14045.761,10/31/22 20:13,11/1/22 0:13
13155,19240545,0.529,0.416,22254.643,10/31/22 20:13,11/1/22 0:13
13350,19240447,0,1.171,12873.895,10/31/22 20:13,11/1/22 0:13
13351,19240447,0.264,0,12874.158,10/31/22 20:14,11/1/22 0:14
23053,19240663,1.057,2.588,12659.387,10/31/22 20:15,11/1/22 0:15
13352,19240447,0.793,1.988,12874.951,10/31/22 20:15,11/1/22 0:15
23054,19240663,0.264,0,12659.65,10/31/22 20:15,11/1/22 0:15
13353,19240447,0.792,0,12875.743,10/31/22 20:15,11/1/22 0:15
12625,19240449,2.113,2.392,17080.305,10/31/22 20:17,11/1/22 0:17
9063,19240658,0.264,2.085,11276.71,10/31/22 20:17,11/1/22 0:17
12626,19240449,0.529,0,17080.834,10/31/22 20:17,11/1/22 0:17
36647,19240551,0.264,2.056,22007.904,10/31/22 20:17,11/1/22 0:17
9064,19240658,0.793,2.048,11277.503,10/31/22 20:17,11/1/22 0:17
18392,19240443,0.264,1.61,17816.816,10/31/22 20:18,11/1/22 0:18
36648,19240551,1.057,1.922,22008.961,10/31/22 20:18,11/1/22 0:18
36649,19240551,0,0,22008.961,10/31/22 20:18,11/1/22 0:18
18393,19240443,0.527,1.619,17817.344,10/31/22 20:18,11/1/22 0:18
18394,19240443,0.266,1.624,17817.609,10/31/22 20:18,11/1/22 0:18
18395,19240443,0.264,1.538,17817.873,10/31/22 20:18,11/1/22 0:18
18396,19240443,0,0,17817.873,10/31/22 20:19,11/1/22 0:19
22792,19240660,0,0.56,32451.945,10/31/22 20:20,11/1/22 0:20
28266,19240542,0.266,2.305,17624.5,10/31/22 20:20,11/1/22 0:20
28267,19240542,0.527,2.314,17625.027,10/31/22 20:20,11/1/22 0:20
22793,19240660,0.264,1.366,32452.209,10/31/22 20:20,11/1/22 0:20
28268,19240542,0.264,2.214,17625.291,10/31/22 20:20,11/1/22 0:20
22794,19240660,0.264,1.361,32452.473,10/31/22 20:20,11/1/22 0:20
28269,19240542,0.266,0,17625.557,10/31/22 20:20,11/1/22 0:20
28270,19240542,0,0.199,17625.557,10/31/22 20:20,11/1/22 0:20
28271,19240542,0,0.215,17625.557,10/31/22 20:20,11/1/22 0:20
22795,19240660,0.266,1.373,32452.738,10/31/22 20:21,11/1/22 0:21
28272,19240542,0,0.22,17625.557,10/31/22 20:21,11/1/22 0:21
28273,19240542,0,0.224,17625.557,10/31/22 20:21,11/1/22 0:21
28274,19240542,0,0,17625.557,10/31/22 20:21,11/1/22 0:21
22796,19240660,0.527,1.379,32453.266,10/31/22 20:21,11/1/22 0:21
22797,19240660,0.264,0,32453.529,10/31/22 20:21,11/1/22 0:21
28275,19240542,0,1.784,17625.557,10/31/22 20:22,11/1/22 0:22
28276,19240542,0.264,1.868,17625.82,10/31/22 20:22,11/1/22 0:22
28277,19240542,0.793,1.851,17626.613,10/31/22 20:23,11/1/22 0:23
24571,19240653,1.322,2.171,16827.229,10/31/22 20:23,11/1/22 0:23
28278,19240542,0.264,0,17626.877,10/31/22 20:23,11/1/22 0:23
22798,19240660,0.266,0,32453.795,10/31/22 20:24,11/1/22 0:24
24572,19240653,0.793,0,16828.021,10/31/22 20:24,11/1/22 0:24
15344,19240546,0.265,1.947,14046.025,10/31/22 20:24,11/1/22 0:24
13419,19240549,0,1.895,16231.521,10/31/22 20:24,11/1/22 0:24
15345,19240546,0,1.833,14046.025,10/31/22 20:24,11/1/22 0:24
15346,19240546,0.528,1.836,14046.554,10/31/22 20:25,11/1/22 0:25
22799,19240660,0,0.445,32453.795,10/31/22 20:25,11/1/22 0:25
22800,19240660,0,0,32453.795,10/31/22 20:25,11/1/22 0:25
13420,19240549,1.057,2.576,16232.577,10/31/22 20:25,11/1/22 0:25
15347,19240546,0.264,1.767,14046.817,10/31/22 20:25,11/1/22 0:25
15348,19240546,0.265,0,14047.082,10/31/22 20:25,11/1/22 0:25
16462,19240556,1.057,1.949,12820.268,10/31/22 20:25,11/1/22 0:25
16463,19240556,0.264,0,12820.531,10/31/22 20:26,11/1/22 0:26
15349,19240546,0,1.826,14047.082,10/31/22 20:26,11/1/22 0:26
15350,19240546,0.528,1.822,14047.61,10/31/22 20:26,11/1/22 0:26
15351,19240546,0.528,1.838,14048.139,10/31/22 20:27,11/1/22 0:27
15352,19240546,0.264,1.701,14048.402,10/31/22 20:27,11/1/22 0:27
15353,19240546,0,0,14048.402,10/31/22 20:27,11/1/22 0:27
2583,20238153,2.256,0,2173.474,10/31/22 20:28,11/1/22 0:28
17418,19240445,0,2.581,13605.122,10/31/22 20:29,11/1/22 0:29
13421,19240549,1.585,0,16234.162,10/31/22 20:29,11/1/22 0:29
17419,19240445,0.793,1.838,13605.915,10/31/22 20:29,11/1/22 0:29
17420,19240445,0.264,1.79,13606.179,10/31/22 20:29,11/1/22 0:29
17421,19240445,0,1.657,13606.179,10/31/22 20:29,11/1/22 0:29
36650,19240551,0,1.868,22008.961,10/31/22 20:29,11/1/22 0:29
17422,19240445,0.265,0,13606.443,10/31/22 20:29,11/1/22 0:29
17423,19240445,0,0.09,13606.443,10/31/22 20:30,11/1/22 0:30
17424,19240445,0,0,13606.443,10/31/22 20:30,11/1/22 0:30
36651,19240551,0.266,0.671,22009.227,10/31/22 20:31,11/1/22 0:31
22801,19240660,0,0.569,32453.795,10/31/22 20:31,11/1/22 0:31
22802,19240660,0,0,32453.795,10/31/22 20:31,11/1/22 0:31
36652,19240551,0,0,22009.227,10/31/22 20:31,11/1/22 0:31
22803,19240660,0,0.898,32453.795,10/31/22 20:31,11/1/22 0:31
22804,19240660,0,0,32453.795,10/31/22 20:31,11/1/22 0:31
22805,19240660,0,0.863,32453.795,10/31/22 20:32,11/1/22 0:32
22806,19240660,0.264,0,32454.059,10/31/22 20:32,11/1/22 0:32
22807,19240660,0,0.946,32454.059,10/31/22 20:33,11/1/22 0:33
22808,19240660,0,0.916,32454.059,10/31/22 20:34,11/1/22 0:34
22809,19240660,0,0,32454.059,10/31/22 20:34,11/1/22 0:34
22810,19240660,0,0.952,32454.059,10/31/22 20:34,11/1/22 0:34
22811,19240660,0,0.905,32454.059,10/31/22 20:34,11/1/22 0:34
24573,19240653,0,1.231,16828.021,10/31/22 20:35,11/1/22 0:35
22812,19240660,0.264,0,32454.322,10/31/22 20:35,11/1/22 0:35
24574,19240653,1.584,0,16829.605,10/31/22 20:36,11/1/22 0:36
22813,19240660,0,0.956,32454.322,10/31/22 20:36,11/1/22 0:36
22814,19240660,0,0,32454.322,10/31/22 20:36,11/1/22 0:36
22815,19240660,0,0.502,32454.322,10/31/22 20:37,11/1/22 0:37
15333,19240547,0.792,0,9336.103,10/31/22 20:37,11/1/22 0:37
22816,19240660,0,0,32454.322,10/31/22 20:37,11/1/22 0:37
22817,19240660,0.264,2.318,32454.586,10/31/22 20:37,11/1/22 0:37
14795,19240451,2.906,0,14851.75,10/31/22 20:38,11/1/22 0:38
22818,19240660,1.586,0,32456.172,10/31/22 20:41,11/1/22 0:41
13156,19240545,0.264,2.098,22254.906,10/31/22 20:41,11/1/22 0:41
23055,19240663,0.265,2.671,12659.915,10/31/22 20:41,11/1/22 0:41
23056,19240663,0,2.641,12659.915,10/31/22 20:41,11/1/22 0:41
23057,19240663,0.528,2.64,12660.443,10/31/22 20:41,11/1/22 0:41
13157,19240545,1.057,0,22255.963,10/31/22 20:41,11/1/22 0:41
23058,19240663,0.264,2.527,12660.707,10/31/22 20:41,11/1/22 0:41
23059,19240663,0.265,0,12660.972,10/31/22 20:42,11/1/22 0:42
24575,19240653,0,0.217,16829.605,10/31/22 20:43,11/1/22 0:43
13158,19240545,0,0.107,22255.963,10/31/22 20:44,11/1/22 0:44
24576,19240653,0,0,16829.605,10/31/22 20:44,11/1/22 0:44
16584,19240550,0,1.928,12357.438,10/31/22 20:47,11/1/22 0:47
16585,19240550,0.265,0,12357.702,10/31/22 20:47,11/1/22 0:47
15334,19240547,1.321,0,9337.424,10/31/22 20:48,11/1/22 0:48
13159,19240545,0.264,0.477,22256.227,10/31/22 20:50,11/1/22 0:50
8737,19240586,2.113,2.679,16749.826,10/31/22 20:50,11/1/22 0:50
8738,19240586,1.584,0,16751.41,10/31/22 20:51,11/1/22 0:51
22819,19240660,0.264,0.816,32456.436,10/31/22 20:51,11/1/22 0:51
12627,19240449,0.527,2.993,17081.361,10/31/22 20:51,11/1/22 0:51
2584,20238153,0.001,0,2173.475,10/31/22 20:51,11/1/22 0:51
22820,19240660,0.529,2.327,32456.965,10/31/22 20:52,11/1/22 0:52
22821,19240660,0.527,2.327,32457.492,10/31/22 20:52,11/1/22 0:52
14038,19240657,0,0.038,11496.237,10/31/22 20:52,11/1/22 0:52
22822,19240660,0.529,2.337,32458.021,10/31/22 20:52,11/1/22 0:52
22823,19240660,0.264,0,32458.285,10/31/22 20:52,11/1/22 0:52
14039,19240657,0,0.733,11496.237,10/31/22 20:53,11/1/22 0:53
13422,19240549,0,0.044,16234.162,10/31/22 20:53,11/1/22 0:53
14040,19240657,0.264,0.94,11496.501,10/31/22 20:53,11/1/22 0:53
23060,19240663,0,2.006,12660.972,10/31/22 20:53,11/1/22 0:53
36653,19240551,0,2.063,22009.227,10/31/22 20:53,11/1/22 0:53
23061,19240663,0.528,2.022,12661.5,10/31/22 20:53,11/1/22 0:53
23062,19240663,0.264,2.034,12661.764,10/31/22 20:53,11/1/22 0:53
23063,19240663,0.265,2.001,12662.028,10/31/22 20:54,11/1/22 0:54
14041,19240657,0.528,0.949,11497.029,10/31/22 20:54,11/1/22 0:54
36654,19240551,1.32,0,22010.547,10/31/22 20:54,11/1/22 0:54
23064,19240663,0.264,1.824,12662.292,10/31/22 20:54,11/1/22 0:54
23065,19240663,0,1.78,12662.292,10/31/22 20:54,11/1/22 0:54
23066,19240663,0.265,0,12662.557,10/31/22 20:54,11/1/22 0:54
14042,19240657,0.793,0,11497.822,10/31/22 20:54,11/1/22 0:54
14043,19240657,0,2.187,11497.822,10/31/22 20:55,11/1/22 0:55
14044,19240657,1.057,0.76,11498.879,10/31/22 20:56,11/1/22 0:56
13160,19240545,7.662,1.607,22263.889,10/31/22 20:57,11/1/22 0:57
22824,19240660,0,0.749,32458.285,10/31/22 20:58,11/1/22 0:58
22825,19240660,0,0.918,32458.285,10/31/22 20:58,11/1/22 0:58
22826,19240660,0.264,0.931,32458.549,10/31/22 20:59,11/1/22 0:59
22827,19240660,0,0,32458.549,10/31/22 20:59,11/1/22 0:59
12628,19240449,1.586,0,17082.947,10/31/22 21:00,11/1/22 1:00
14051,19240446,0.528,1.522,9633.032,10/31/22 21:00,11/1/22 1:00
22828,19240660,0,0.718,32458.549,10/31/22 21:00,11/1/22 1:00
22829,19240660,0,0.949,32458.549,10/31/22 21:00,11/1/22 1:00
14052,19240446,0.264,0,9633.296,10/31/22 21:00,11/1/22 1:00
13161,19240545,0.264,2.097,22264.152,10/31/22 21:00,11/1/22 1:00
22830,19240660,0,0,32458.549,10/31/22 21:00,11/1/22 1:00
22831,19240660,0,0.863,32458.549,10/31/22 21:01,11/1/22 1:01
22832,19240660,0,0,32458.549,10/31/22 21:01,11/1/22 1:01
36655,19240551,1.586,0,22012.133,10/31/22 21:02,11/1/22 1:02
22833,19240660,0,0.495,32458.549,10/31/22 21:02,11/1/22 1:02
22834,19240660,0.793,2.332,32459.342,10/31/22 21:03,11/1/22 1:03
14045,19240657,3.963,1.529,11502.842,10/31/22 21:04,11/1/22 1:04
22835,19240660,1.057,0,32460.398,10/31/22 21:04,11/1/22 1:04
7886,19240654,0.528,1.114,11711.537,10/31/22 21:04,11/1/22 1:04
7887,19240654,0.528,0,11712.065,10/31/22 21:06,11/1/22 1:06
22836,19240660,0,2.359,32460.398,10/31/22 21:07,11/1/22 1:07
22837,19240660,0.529,2.34,32460.928,10/31/22 21:07,11/1/22 1:07
15354,19240546,0,1.843,14048.402,10/31/22 21:07,11/1/22 1:07
22838,19240660,0.791,2.337,32461.719,10/31/22 21:07,11/1/22 1:07
15355,19240546,0.528,1.833,14048.931,10/31/22 21:07,11/1/22 1:07
15356,19240546,0.265,1.84,14049.195,10/31/22 21:07,11/1/22 1:07
22839,19240660,0.266,1.984,32461.984,10/31/22 21:07,11/1/22 1:07
22840,19240660,0,0,32461.984,10/31/22 21:08,11/1/22 1:08
15357,19240546,0.528,1.061,14049.724,10/31/22 21:08,11/1/22 1:08
15358,19240546,0,0,14049.724,10/31/22 21:08,11/1/22 1:08
9065,19240658,35.927,0.051,11313.43,10/31/22 21:08,11/1/22 1:08
23046,19240659,0.266,2.637,18861.617,10/31/22 21:09,11/1/22 1:09
23047,19240659,0,2.644,18861.617,10/31/22 21:09,11/1/22 1:09
24577,19240653,1.057,1.393,16830.662,10/31/22 21:09,11/1/22 1:09
7888,19240654,0.265,0.052,11712.33,10/31/22 21:09,11/1/22 1:09
23048,19240659,1.32,2.629,18862.938,10/31/22 21:09,11/1/22 1:09
23049,19240659,0.529,0,18863.467,10/31/22 21:10,11/1/22 1:10
24578,19240653,0.264,0,16830.926,10/31/22 21:10,11/1/22 1:10
23050,19240659,0.264,1.817,18863.73,10/31/22 21:10,11/1/22 1:10
23051,19240659,0.264,0.701,18863.994,10/31/22 21:10,11/1/22 1:10
23052,19240659,0,0.69,18863.994,10/31/22 21:10,11/1/22 1:10
23053,19240659,0.264,2.18,18864.258,10/31/22 21:10,11/1/22 1:10
23054,19240659,0.529,2.815,18864.787,10/31/22 21:11,11/1/22 1:11
23055,19240659,0.527,2.792,18865.314,10/31/22 21:11,11/1/22 1:11
23056,19240659,0.793,0.965,18866.107,10/31/22 21:11,11/1/22 1:11
23057,19240659,0.264,0.928,18866.371,10/31/22 21:11,11/1/22 1:11
23058,19240659,0.266,0.919,18866.637,10/31/22 21:12,11/1/22 1:12
23059,19240659,0,0.923,18866.637,10/31/22 21:12,11/1/22 1:12
24579,19240653,0,0.062,16830.926,10/31/22 21:12,11/1/22 1:12
23060,19240659,0.264,0.913,18866.9,10/31/22 21:12,11/1/22 1:12
23061,19240659,0.264,0.907,18867.164,10/31/22 21:12,11/1/22 1:12
23062,19240659,0.264,0.901,18867.428,10/31/22 21:13,11/1/22 1:13
24580,19240653,0,0,16830.926,10/31/22 21:13,11/1/22 1:13
23063,19240659,0.266,0.899,18867.693,10/31/22 21:13,11/1/22 1:13
23064,19240659,0.264,0.896,18867.957,10/31/22 21:13,11/1/22 1:13
7889,19240654,0,0.413,11712.33,10/31/22 21:14,11/1/22 1:14
13354,19240447,0.265,0,12876.008,10/31/22 21:15,11/1/22 1:15
23065,19240659,1.057,0.893,18869.014,10/31/22 21:15,11/1/22 1:15
7890,19240654,0,0.638,11712.33,10/31/22 21:15,11/1/22 1:15
15335,19240547,0,2.597,9337.424,10/31/22 21:15,11/1/22 1:15
15336,19240547,0.264,2.596,9337.688,10/31/22 21:15,11/1/22 1:15
15337,19240547,0.265,2.587,9337.952,10/31/22 21:16,11/1/22 1:16
16586,19240550,0,0.066,12357.702,10/31/22 21:16,11/1/22 1:16
15338,19240547,0.792,0,9338.744,10/31/22 21:16,11/1/22 1:16
23066,19240659,1.32,0.89,18870.334,10/31/22 21:16,11/1/22 1:16
15359,19240546,0.265,0,14049.988,10/31/22 21:17,11/1/22 1:17
16587,19240550,0,0.355,12357.702,10/31/22 21:17,11/1/22 1:17
20421,19240548,0.264,1.936,25586.115,10/31/22 21:17,11/1/22 1:17
20422,19240548,0.264,1.847,25586.379,10/31/22 21:18,11/1/22 1:18
15360,19240546,0,1.952,14049.988,10/31/22 21:18,11/1/22 1:18
23067,19240659,1.32,0.895,18871.654,10/31/22 21:18,11/1/22 1:18
16588,19240550,0.264,0.345,12357.966,10/31/22 21:18,11/1/22 1:18
20423,19240548,0.793,1.832,25587.172,10/31/22 21:18,11/1/22 1:18
20424,19240548,0.264,1.843,25587.436,10/31/22 21:18,11/1/22 1:18
15361,19240546,1.32,0,14051.309,10/31/22 21:18,11/1/22 1:18
20425,19240548,0.264,1.84,25587.699,10/31/22 21:18,11/1/22 1:18
23068,19240659,0.529,0.893,18872.184,10/31/22 21:18,11/1/22 1:18
20426,19240548,0,1.843,25587.699,10/31/22 21:18,11/1/22 1:18
16589,19240550,0,0.236,12357.966,10/31/22 21:19,11/1/22 1:19
18397,19240443,1.32,2.705,17819.193,10/31/22 21:19,11/1/22 1:19
20427,19240548,0.529,0,25588.229,10/31/22 21:19,11/1/22 1:19
18398,19240443,0.529,2.645,17819.723,10/31/22 21:19,11/1/22 1:19
18399,19240443,0.264,2.611,17819.986,10/31/22 21:19,11/1/22 1:19
16590,19240550,0.265,0.232,12358.23,10/31/22 21:20,11/1/22 1:20
24581,19240653,0,0.049,16830.926,10/31/22 21:20,11/1/22 1:20
18400,19240443,0,0,17819.986,10/31/22 21:20,11/1/22 1:20
16591,19240550,0,0.241,12358.23,10/31/22 21:20,11/1/22 1:20
16592,19240550,0,0.232,12358.23,10/31/22 21:20,11/1/22 1:20
24582,19240653,0.266,0.052,16831.191,10/31/22 21:20,11/1/22 1:20
16593,19240550,0.264,0.233,12358.494,10/31/22 21:20,11/1/22 1:20
36656,19240551,0.264,0,22012.396,10/31/22 21:20,11/1/22 1:20
24583,19240653,0,0.048,16831.191,10/31/22 21:20,11/1/22 1:20
8739,19240586,0,0.436,16751.41,10/31/22 21:20,11/1/22 1:20
16594,19240550,0,0.239,12358.494,10/31/22 21:20,11/1/22 1:20
